time_s,state,pir_val,temp_c,humidity,relay_fan,relay_led,relay_buzzer,relay_motor,cpu_temp_c,cpu_percent
31.0,,0,25.080388524091056,48.95160435713188,0,0,0,0,44.12475826977996,15.827584634380427
32.0,,0,25.07825998655963,48.4794239503394,0,0,0,0,43.80372166261033,14.53546134015153
33.0,,0,25.06634106768064,50.04917313931439,0,0,0,0,43.62299085763939,15.151426575913668
34.0,,0,25.140980998049592,48.17515977592831,0,0,0,0,43.41617781053674,15.012033360872143
35.0,,0,25.169777714889058,48.99328958390513,0,0,0,0,43.618923533417096,15.89664813194632
36.0,,0,25.11077355994876,50.46801420732687,0,0,0,0,44.358605430350025,17.330615071094353
37.0,,0,25.077599709535466,51.73296805416005,0,0,0,0,44.67179995943846,18.294787995206658
38.0,,0,25.081514849837504,50.91314220833666,0,0,0,0,43.667052291817214,15.619240163818334
39.0,,0,25.15839471263643,46.563065737102846,0,0,0,0,44.05274904541563,16.179093772071205
40.0,,0,25.166148738496936,50.45655009354539,0,0,0,0,43.34572885624876,12.698270981628866
41.0,,0,25.159259502781364,50.10805035984887,0,0,0,0,43.89151884319178,14.82424651516876
42.0,,0,25.101936874823668,50.62083542805904,0,0,0,0,44.68570876847854,16.88057892976718
43.0,,0,25.14992581719657,52.42431452247681,0,0,0,0,44.566078568867994,16.731937276834305
44.0,,0,25.147252261014632,46.905142584792884,0,0,0,0,43.555417436570565,15.423219465590101
45.0,,0,25.155447457179346,49.11334486221334,0,0,0,0,44.69827284264538,16.772787919135904
46.0,,0,25.191174368893932,50.88635948419003,0,0,0,0,43.83609040313019,15.981533417987638
47.0,,0,25.16186746454028,47.627608400819085,0,0,0,0,44.663614972865986,17.400612516518642
48.0,,0,25.187712985380326,52.21392357208026,0,0,0,0,43.915075566293886,15.578718313914223
49.0,,0,25.160220752401024,50.552534919050984,0,0,0,0,43.44850602867739,14.288603368857931
50.0,,0,25.17436714067585,51.26987597876511,0,0,0,0,43.37561157053403,15.671682513866047
51.0,,0,25.194539842489014,49.14358450771731,0,0,0,0,42.23323345900871,9.138811248294449
52.0,,0,25.093176797812827,51.22064553494931,0,0,0,0,43.47362789760084,15.7657714727701
53.0,,0,25.15310509124673,51.60270733398356,0,0,0,0,42.215983358145444,7.703174349570433
54.0,,0,25.148618996742904,50.349317030205754,0,0,0,0,43.34330609343907,11.553073185189163
55.0,,0,25.14323763704168,50.351601339048045,0,0,0,0,43.73681100368148,15.903537201881969
56.0,,0,25.16446324794744,50.40551485892259,0,0,0,0,44.079355891389184,15.955058674533591
57.0,,0,25.256001196625256,48.70498210289093,0,0,0,0,42.95116815332764,12.675142439720139
58.0,,0,25.140991293760607,49.77870697963947,0,0,0,0,43.2054035600195,13.575795916242122
59.0,,0,25.235720442096657,49.771216201321465,0,0,0,0,44.667618905466675,17.741081977228262
60.0,,0,25.10618167534729,50.57509079653024,0,0,0,0,43.49642345566063,14.031939736854648
61.0,,0,25.176594525114076,51.49973637036544,0,0,0,0,45.393354568780794,19.48584062480597
62.0,,0,25.204485024049344,48.41219587703239,0,0,0,0,43.60437032980095,14.996160293647307
63.0,,0,25.228662071395433,49.81248645452063,0,0,0,0,44.25381898818298,15.816072353762534
64.0,,0,25.237910866046427,52.22218332148846,0,0,0,0,44.58766122313664,18.233748796997215
65.0,,0,25.245010487571427,48.88461765678115,0,0,0,0,44.054246961019984,15.26205423238684
66.0,,0,25.19089547579452,48.76662497406452,0,0,0,0,43.114680712455616,12.995312038618398
67.0,,0,25.18819776651177,50.30345928774679,0,0,0,0,43.68026862288738,14.78054509661142
68.0,,0,25.2571928083763,51.26657778572798,0,0,0,0,43.697544968115274,14.928778527619817
69.0,,0,25.207702495942257,50.017139083340986,0,0,0,0,42.81681203944549,12.27051669559687
70.0,,0,25.156452141857056,51.99344088565548,0,0,0,0,43.820708424704115,14.488335857318352
71.0,,0,25.166535899372633,51.285190973849794,0,0,0,0,43.5739786546748,13.515615812005127
72.0,,0,25.180186512265603,51.26273010033509,0,0,0,0,44.39024528706539,16.848715514374867
73.0,,0,25.25397110292435,50.83117475198614,0,0,0,0,44.22839563326792,15.069223748370511
74.0,,0,25.239183372549657,53.491479650519125,0,0,0,0,44.04340556579711,14.43440850170486
75.0,,0,25.2695304625342,49.69225746670094,0,0,0,0,43.58442562773397,14.787636138754847
76.0,,0,25.216582768836957,46.994716561900226,0,0,0,0,43.973476704733336,15.446244036812333
77.0,,0,25.248806697433356,52.40638154227571,0,0,0,0,43.871326893067426,16.23362839937956
78.0,,0,25.275088657857243,49.31345085356476,0,0,0,0,43.257150480499675,13.000575542661238
79.0,,0,25.231266358143145,50.16182066651455,0,0,0,0,43.049281348953706,12.916824734757457
80.0,,0,25.272492123791977,51.96432602729079,0,0,0,0,44.78836070044208,17.20935843080506
81.0,,0,25.219471879570598,47.596610688411616,0,0,0,0,43.65294100900052,14.175326255590539
82.0,,0,25.237325445027093,48.12252917884079,0,0,0,0,42.97617021527023,12.166315814806252
83.0,,0,25.23929635749166,47.59808309432172,0,0,0,0,44.32999192624847,15.88762541876621
84.0,,0,25.201491546922934,48.80879556496186,0,0,0,0,43.33050028007772,15.926739612065374
85.0,,0,25.288527600483388,50.65945490902549,0,0,0,0,42.38041159291206,11.938569485486587
86.0,,0,25.24359948494951,50.786281764219154,0,0,0,0,44.10349245429774,15.458963430927213
87.0,,0,25.270580119714904,50.41441126899283,0,0,0,0,44.1359320806494,16.47116618485675
88.0,,0,25.296873752862165,47.88085117416145,0,0,0,0,44.012327115931356,15.748772903412526
89.0,,0,25.298039187179004,46.53484484505103,0,0,0,0,43.66807191088513,16.26396296752279
90.0,,0,25.311853302598525,50.081530378085574,0,0,0,0,43.04089533769952,12.191461803818502
91.0,,0,25.276526409984708,49.2923359495425,0,0,0,0,44.516572900618506,15.66208030999239
92.0,,0,25.26314763191906,50.68907865757492,0,0,0,0,43.84595000620354,14.394760481059107
93.0,,0,25.28318373448745,51.0529304393319,0,0,0,0,43.559516884180525,14.03441968255071
94.0,,0,25.205655262983182,50.20736214808802,0,0,0,0,44.053561631678384,16.741111218839453
95.0,,0,25.220513950768204,51.14019962806378,0,0,0,0,44.3712653997763,17.95854902134846
96.0,,0,25.22957744144986,50.3438170611726,0,0,0,0,44.008425660540176,18.588740109200717
97.0,,0,25.248688194232468,50.7950970584022,0,0,0,0,44.4846960620293,17.62961574301181
98.0,,0,25.321372634244067,48.94299010569517,0,0,0,0,43.94877784172946,14.780531636739633
99.0,,0,25.258938639056165,49.730582879252815,0,0,0,0,43.45367428336199,15.705440326052686
100.0,,0,25.288128422516802,50.295164144985435,0,0,0,0,43.93498636820008,16.53364574356849
101.0,,0,25.374817220825342,51.23079271312613,0,0,0,0,43.4633495849797,15.242355898598923
102.0,,0,25.29485716825416,49.409388241663144,0,0,0,0,43.52577673551314,15.261528375823088
103.0,,0,25.352356019073937,50.78175088359817,0,0,0,0,44.17792105398466,16.647506263752366
104.0,,0,25.271604551270805,49.60124181212693,0,0,0,0,43.09503803049049,14.881434707948136
105.0,,0,25.310814080568203,49.823686749007805,0,0,0,0,43.56963766332029,13.541426127252677
106.0,,0,25.27638071525515,51.24427856303611,0,0,0,0,43.76891998806217,14.171053868328283
107.0,,0,25.309721367859822,47.010409443418766,0,0,0,0,43.9916244124558,16.267820755467486
108.0,,0,25.371474984050327,48.05529150788786,0,0,0,0,43.007284092604614,15.005986582399911
109.0,,0,25.245875471149304,47.77672190383577,0,0,0,0,43.62117940063345,15.680419953736676
110.0,,0,25.356739956954087,46.49957582022754,0,0,0,0,44.454910201331906,16.34015848440438
111.0,,0,25.349678212412364,48.98260333976724,0,0,0,0,42.72918098433262,14.25031707420478
112.0,,0,25.31085197478277,51.12415084959161,0,0,0,0,44.023867058156846,16.512496327259612
113.0,,0,25.271020010561966,49.57267390042614,0,0,0,0,43.58542106818902,15.757685206916788
114.0,,0,25.34968820749897,50.29668512291278,0,0,0,0,43.37396454701972,12.530373826177042
115.0,,0,25.3223613312735,51.63382624506619,0,0,0,0,44.268618209950084,17.884609582372487
116.0,,0,25.363219425340013,51.99152919840154,0,0,0,0,43.62081383434223,13.998510512486167
117.0,,0,25.355423291164133,49.89629309791079,0,0,0,0,43.09209045415814,11.689809313629633
118.0,,0,25.43716012626498,52.030378834354096,0,0,0,0,43.77834589712585,12.909912580827395
119.0,,0,25.347839334444032,50.13818998765117,0,0,0,0,43.178594836558226,12.957909678643356
120.0,,0,25.31136361921294,48.743902664258805,0,0,0,0,43.888899970215554,15.104346637315066
121.0,,0,25.374229105112967,49.108399471701894,0,0,0,0,43.16755810348865,14.452298988907526
122.0,,0,25.37898744615415,47.77919523115248,0,0,0,0,43.938708085167825,14.326336064718815
123.0,,0,25.438664745939192,48.66779921939952,0,0,0,0,43.83169832831983,16.239403930964958
124.0,,0,25.415174158875043,49.46297496788836,0,0,0,0,43.751711431370026,15.679750722385407
125.0,,0,25.393970860656207,51.2053775290679,0,0,0,0,43.90134959686738,15.632095741288573
126.0,,0,25.451996652620604,52.58115474674898,0,0,0,0,43.48604892506239,15.819656914657385
127.0,,0,25.322093052457525,47.92672772693444,0,0,0,0,44.1266983426798,16.232269336004478
128.0,,0,25.35223882990253,50.58924120238988,0,0,0,0,42.98626321098878,10.784093316445114
129.0,,0,25.34058832257507,48.4391840912637,0,0,0,0,43.65566102091696,14.271123495471077
130.0,,0,25.37011286180607,50.7120456326948,0,0,0,0,42.183225698501644,10.639579871021052
131.0,,0,25.323450803579497,49.80337002396841,0,0,0,0,43.730887175099994,15.072119853595591
132.0,,0,25.426719951415762,47.25364126122871,0,0,0,0,43.97029218478168,14.990734055551309
133.0,,0,25.386524103899035,51.392445487352724,0,0,0,0,43.70936950760507,17.09106454957936
134.0,,0,25.326763307693515,49.0924989307869,0,0,0,0,44.021387392215246,17.37526878544224
135.0,,0,25.352188608420867,49.19914964243967,0,0,0,0,44.11435060535064,15.405550096504735
136.0,,0,25.421302758714113,48.395371383065466,0,0,0,0,43.58084809156073,13.999277845206201
137.0,,0,25.450188469781946,49.01857508496867,0,0,0,0,44.116172030910896,15.970322225091476
138.0,,0,25.510769339577923,50.64183566104238,0,0,0,0,44.04388962362484,13.944164725351373
139.0,,0,25.559272157823212,49.71613348859539,0,0,0,0,43.889869507830184,14.997214697113302
140.0,,0,25.436941338990238,50.49299300342372,0,0,0,0,44.44043456161034,16.972272633921534
141.0,,0,25.369381394740934,50.542882780893265,0,0,0,0,44.28433798517079,13.884457308021153
142.0,,0,25.314889028060765,51.98099248329225,0,0,0,0,44.0886979521941,16.611357278485002
143.0,,0,25.437505571822033,49.48582077370343,0,0,0,0,43.849335855260605,16.354802737384606
144.0,,0,25.38609722310138,47.7847132747314,0,0,0,0,43.400943010908726,13.090416365738356
145.0,,0,25.408596323864167,51.60083362485798,0,0,0,0,44.36864437292537,16.9477882564348
146.0,,0,25.401374893048146,49.502767741854115,0,0,0,0,43.94126855510189,16.39713269074301
147.0,,0,25.427551379195446,51.67188866686607,0,0,0,0,43.49124383781987,15.203851774745315
148.0,,0,25.49049677721122,50.57506566977371,0,0,0,0,44.061791597613194,13.475353083944695
149.0,,0,25.447652695081356,49.80329370469498,0,0,0,0,43.41845003182862,13.28158796284886
150.0,,0,25.434466692005255,50.52316384106944,0,0,0,0,43.26148309712787,13.924674846193955
151.0,,0,25.393209586691984,52.92651884018945,0,0,0,0,44.29607632232986,16.08518892658392
152.0,,0,25.36384764810723,53.11547079358063,0,0,0,0,43.239443870830904,13.088749665197204
153.0,,0,25.42585160862417,50.104071702699166,0,0,0,0,43.89289169041459,15.875024497239739
154.0,,0,25.45005878017966,50.24028588997561,0,0,0,0,43.29780409713515,12.516488942243214
155.0,,0,25.54372100911883,51.61436023619958,0,0,0,0,43.26040102731107,14.591862831122302
156.0,,0,25.464410554466514,48.73150845084898,0,0,0,0,43.910612038462155,15.219295509148017
157.0,,0,25.509601835276136,50.499605558927385,0,0,0,0,45.54645151484898,19.890260290117833
158.0,,0,25.43806383464265,49.96120572806922,0,0,0,0,43.20119547089901,12.245368688959266
159.0,,0,25.40634091172744,50.47086231718633,0,0,0,0,44.37314365211002,17.944029132980265
160.0,,0,25.419887485159084,48.74994679107589,0,0,0,0,43.67278962286516,15.29968482797456
161.0,,0,25.434432988107908,47.61564876003655,0,0,0,0,43.83248396700445,15.822343836031926
162.0,,0,25.579664497948052,46.890524846013065,0,0,0,0,43.73298515327977,15.236695826776408
163.0,,0,25.4347141563585,48.32392383051559,0,0,0,0,43.85902144927014,15.889453636390465
164.0,,0,25.52024619556423,49.311987072591,0,0,0,0,43.948050880141366,14.692629791275964
165.0,,0,25.435709394645713,49.56021262002686,0,0,0,0,43.957062359766034,17.908100362914915
166.0,,0,25.52996420252032,52.905846743644275,0,0,0,0,43.78036444301128,14.087057711550555
167.0,,0,25.50515868568956,51.65899005486095,0,0,0,0,44.20221132854685,17.264469144358497
168.0,,0,25.480600622205642,48.55686332548756,0,0,0,0,43.540900775602104,13.711265759573955
169.0,,0,25.48891157168653,50.52156267867643,0,0,0,0,43.3817777037391,14.879496307197426
170.0,,0,25.460723302319217,49.38938264547451,0,0,0,0,43.612608043909724,12.856074895419562
171.0,,0,25.51827510143534,49.57345424293986,0,0,0,0,44.35120234822533,15.91004744069504
172.0,,0,25.475726943756808,50.27798847412307,0,0,0,0,44.760440136188286,17.890251913853067
173.0,,0,25.439696285097458,50.92875667546309,0,0,0,0,43.25689547735151,14.845287640358292
174.0,,0,25.43957598612689,49.49111227417398,0,0,0,0,43.90029347196786,14.60622860259218
175.0,,0,25.51459439526524,51.595777299101535,0,0,0,0,43.31414804475675,12.770766073864147
176.0,,0,25.587407546637735,48.28709266078639,0,0,0,0,43.153772299084075,14.541414692895383
177.0,,0,25.518936405746853,50.0095085935434,0,0,0,0,42.94631365500799,11.814411480556945
178.0,,0,25.507484613726096,53.89651058989375,0,0,0,0,43.402921353350564,13.174244026562345
179.0,,0,25.530183412575646,50.33461961393791,0,0,0,0,44.03021560520151,15.453572092218272
180.0,,0,25.583663645721906,52.14982175990926,0,0,0,0,44.462685008955354,17.638026395482793
181.0,,0,25.531800021088067,50.13728026725981,0,0,0,0,45.241974855668964,20.618421722459004
182.0,,0,25.50274776305748,50.8711656429947,0,0,0,0,43.89879087514048,13.826829829858198
183.0,,0,25.581067686719738,49.91482520841096,0,0,0,0,44.83546025129592,17.87060031329088
184.0,,0,25.549646104626596,49.744388628253695,0,0,0,0,43.011759754066006,15.487504960803296
185.0,,0,25.607447025478816,48.83077640491187,0,0,0,0,43.57914461017551,14.697504706507248
186.0,,0,25.542267809412515,50.64545203843633,0,0,0,0,43.91690191759989,15.865188903452305
187.0,,0,25.474325422931546,48.72269421622135,0,0,0,0,43.25532867002189,15.123832967359919
188.0,,0,25.469579633600702,50.99837785447014,0,0,0,0,43.833452780275806,15.220791451224438
189.0,,0,25.62296864807345,51.62793050666887,0,0,0,0,43.92046075030982,14.183333674346661
190.0,,0,25.62903614101638,50.54979711085584,0,0,0,0,42.7249748122234,12.203780680402298
191.0,,0,25.536303450196517,49.570626899666465,0,0,0,0,43.07910768034592,11.912749594955837
192.0,,0,25.528542559795817,50.680948368963044,0,0,0,0,43.801875398451685,16.306489766562454
193.0,,0,25.62319262129445,49.53699041668038,0,0,0,0,43.41007634785324,14.446599819828574
194.0,,0,25.49718257596564,51.403320688197724,0,0,0,0,43.895173640422925,13.807822200687667
195.0,,0,25.510208941768067,47.252890873677316,0,0,0,0,43.59148546732803,15.017011253446308
196.0,,0,25.58951805105657,49.49658894782203,0,0,0,0,44.286129873161,16.589864505831255
197.0,,0,25.540023866428115,47.013782007314006,0,0,0,0,43.2788165366949,15.360727886052796
198.0,,0,25.561896439800144,47.757408754659195,0,0,0,0,43.980667800097976,13.687890126718065
199.0,,0,25.556374804753315,52.04579334472086,0,0,0,0,44.54394221171642,17.4525859112979
200.0,,0,25.58381610629237,51.34277747295753,0,0,0,0,44.48484279869574,18.158371005963264
201.0,,0,25.639697920360565,48.92077965007282,0,0,0,0,44.169942280661395,15.989113310645706
202.0,,0,25.576235546981025,47.74624481593865,0,0,0,0,43.8138859269877,16.94732702268818
203.0,,0,25.60628174815743,45.553206743237524,0,0,0,0,44.72573922093271,17.483919993627623
204.0,,0,25.47395074942323,49.18475673810105,0,0,0,0,44.217854225553324,17.26019863280903
205.0,,0,25.576394026078983,53.630622518371105,0,0,0,0,43.99582873404178,16.22819835422525
206.0,,0,25.53903507666605,50.652326407195474,0,0,0,0,43.901676839047795,16.196694094149766
207.0,,0,25.52261864004322,49.16064157092577,0,0,0,0,43.83563486584958,16.039321146693005
208.0,,0,25.54201044304324,50.69762031425046,0,0,0,0,43.409732346215,12.805324650905913
209.0,,0,25.57156672967362,47.658562470508336,0,0,0,0,44.17713363346106,16.40144631371917
210.0,,0,25.636418947680372,49.55401495595355,0,0,0,0,43.267617456857636,12.288372057746892
211.0,,0,25.526651188594773,50.14921620952361,0,0,0,0,43.350061865591805,13.41080108974989
212.0,,0,25.596845494615362,49.87084902226843,0,0,0,0,44.55574247722719,17.607130135616174
213.0,,0,25.573444641916176,51.18620918253512,0,0,0,0,44.04445545816959,16.680440325388396
214.0,,0,25.583604757053052,50.51696783935408,0,0,0,0,45.1626186972658,17.974796579371727
215.0,,0,25.65245771230269,51.00248902716199,0,0,0,0,43.1437836832272,14.456651232625415
216.0,,0,25.631553119708133,48.96744157665386,0,0,0,0,43.55215677643051,12.695502317446465
217.0,,0,25.67384090407006,51.34672311261582,0,0,0,0,44.04015363668112,14.519125605859314
218.0,,0,25.60156549604952,52.44340542143599,0,0,0,0,43.54536800683061,15.20406259448115
219.0,,0,25.576809567660508,48.54477572052288,0,0,0,0,44.45827644133679,15.157977432680019
220.0,,0,25.602725818983092,48.66845651642816,0,0,0,0,44.61548732426195,17.267360957513404
221.0,,0,25.628351810747194,52.00367650448035,0,0,0,0,43.86070648954515,14.27745914999311
222.0,,0,25.627360006647976,49.71298401995741,0,0,0,0,43.93442389200923,15.704068943605849
223.0,,0,25.566612465241445,52.105732088099835,0,0,0,0,43.190518577817095,13.022745701130788
224.0,,0,25.627653057038852,49.33619643216172,0,0,0,0,43.91233599091002,15.900634556087626
225.0,,0,25.636832858925,52.182568364406066,0,0,0,0,43.86871345398867,15.006217100371273
226.0,,0,25.75358420048069,50.19722872520818,0,0,0,0,43.79544921336792,13.500373323430965
227.0,,0,25.723837973437856,50.387343234984044,0,0,0,0,43.686479584271,14.528341275650295
228.0,,0,25.58961501404735,52.347077032504856,0,0,0,0,43.3844790398012,14.631648506969556
229.0,,0,25.620185652968416,49.45734428383374,0,0,0,0,43.862250554046945,14.459689741325807
230.0,,0,25.563656567520454,48.58831685611256,0,0,0,0,44.91201584505228,18.542682484535366
231.0,,0,25.60956337689265,49.32715368795747,0,0,0,0,43.89717485738039,14.803107995384241
232.0,,0,25.657145257466674,50.678500925964705,0,0,0,0,43.85170161686883,14.512207779645324
233.0,,0,25.70392019404094,47.651361391729225,0,0,0,0,42.61999608214759,10.805098084779717
234.0,,0,25.60943205911649,50.95620635397668,0,0,0,0,43.02419957387109,13.211585296041045
235.0,,0,25.615433905579472,49.191843023573384,0,0,0,0,43.35800525857959,14.473853151087294
236.0,,0,25.543027997510997,51.721718991100346,0,0,0,0,42.91643468737433,13.628294647646715
237.0,,0,25.644506625475017,46.408609542649295,0,0,0,0,44.511938380152685,17.763415186755594
238.0,,0,25.60176293074587,48.820151337343745,0,0,0,0,43.64249647733391,14.670124449207563
239.0,,0,25.630651673371965,47.47029777314885,0,0,0,0,44.26222581330021,17.576888498636507
240.0,,0,25.615516869020343,48.760655800454074,0,0,0,0,42.89416666972166,15.123409268100737
241.0,,0,25.656879319403433,50.37149885166342,0,0,0,0,43.39441867730254,15.074455672843154
242.0,,0,25.575934848935947,49.73116006182537,0,0,0,0,44.0418539715647,14.822407104574998
243.0,,0,25.592694116013504,49.61993364657798,0,0,0,0,43.552510325791786,15.007592503242918
244.0,,0,25.774730138236155,49.761222692929906,0,0,0,0,44.71757500482198,18.437590006099718
245.0,,0,25.60611435866571,50.305082360929916,0,0,0,0,42.17298900763181,10.360778546497563
246.0,,0,25.61786022080463,48.48719593708534,0,0,0,0,43.180838772488435,10.996908511122642
247.0,,0,25.76675550119469,51.06027446134858,0,0,0,0,43.43520628645554,13.913658337887773
248.0,,0,25.822369827485012,50.99399895557823,0,0,0,0,43.844276059913845,15.029055763875137
249.0,,0,25.620741107148767,50.577556906484155,0,0,0,0,44.792786149946515,16.380208849528024
250.0,,0,25.66310629175971,50.8348001641269,0,0,0,0,44.441475629190556,15.94617439605495
251.0,,0,25.700792155706424,50.444627001212986,0,0,0,0,43.4659073571736,14.23150817423886
252.0,,0,25.772341242590166,53.0526099540966,0,0,0,0,44.08155579115978,17.038087386483525
253.0,,0,25.638751838398008,49.86935874342124,0,0,0,0,44.1674341981205,17.060390806305463
254.0,,0,25.678015487789594,49.53937517249813,0,0,0,0,43.99499839017874,15.368115662543131
255.0,,0,25.731327308543392,48.869708629463936,0,0,0,0,44.199761545968165,16.925315144973684
256.0,,0,25.71637615106204,48.451605994133246,0,0,0,0,43.76774938821502,15.545290526864257
257.0,,0,25.678003835368788,48.133292318598386,0,0,0,0,43.909412861821274,13.877033946434233
258.0,,0,25.692290662327565,48.66680403015362,0,0,0,0,44.064645451966655,16.39563367800001
259.0,,0,25.63240357781769,49.89397942752189,0,0,0,0,44.49518328920054,15.221226245157355
260.0,,0,25.691402630798247,50.50144269274657,0,0,0,0,43.777892692502895,15.002679693508973
261.0,,0,25.69215129134348,50.076713087828246,0,0,0,0,45.022072304362204,17.94590714437915
262.0,,0,25.719234912256542,48.85169708385543,0,0,0,0,42.63175976254315,10.098255742919827
263.0,,0,25.682012218838132,51.35027684602994,0,0,0,0,43.330046086895045,12.164631659680861
264.0,,0,25.735504083960976,51.10911900845142,0,0,0,0,42.9390814713575,12.62585914725126
265.0,,0,25.764707948798396,49.760527538866974,0,0,0,0,43.31224190943937,14.273478704862388
266.0,,0,25.723985052341906,49.020625783002934,0,0,0,0,43.76060770162148,14.49078366046794
267.0,,0,25.73593926835532,50.8226418812447,0,0,0,0,43.29290314885307,11.985348704453905
268.0,,0,25.723143517155442,50.281960381229155,0,0,0,0,43.26949793444473,13.029683935378348
269.0,,0,25.722620717065237,47.827809110877425,0,0,0,0,42.933661160213106,13.27831664295286
270.0,,0,25.68866579507931,49.89802961602339,0,0,0,0,44.570634536151154,19.914848184151783
271.0,,0,25.742692066806466,50.393053718111574,0,0,0,0,44.2227300532177,18.603483895494293
272.0,,0,25.72412314428808,48.65045782026837,0,0,0,0,43.01383865727586,14.176501164630702
273.0,,0,25.835762479550073,50.28476508925616,0,0,0,0,43.60105396268073,14.272833419386401
274.0,,0,25.811884874410346,47.81776627211332,0,0,0,0,43.51291117791826,12.70159200562341
275.0,,0,25.754619003255325,52.004279150018256,0,0,0,0,42.79191005730993,11.183739173549466
276.0,,0,25.69927984850141,51.871924977589146,0,0,0,0,43.013435479594385,14.766239627182951
277.0,,0,25.68391466161345,49.62122399854555,0,0,0,0,43.19384587027762,13.004296033511949
278.0,,0,25.801191407801713,50.54518150675861,0,0,0,0,43.65873503517921,14.83029893667598
279.0,,0,25.756867250878077,46.385117051300185,0,0,0,0,43.57869670054589,11.799588301913046
280.0,,0,25.769828999623467,48.265478509602,0,0,0,0,42.931871396969,13.476051083379485
281.0,,0,25.66068108610929,49.559331619771804,0,0,0,0,43.70711026687165,15.297254190605662
282.0,,0,25.796367387512507,48.39180046785971,0,0,0,0,44.44486060305534,15.732419195567875
283.0,,0,25.77479808608629,51.071594723945985,0,0,0,0,44.09372948177497,15.83494391748403
284.0,,0,25.69863367424243,52.99594479612199,0,0,0,0,43.25874942997641,12.359022031685925
285.0,,0,25.73265364669746,48.23507792085605,0,0,0,0,44.21171819617494,16.70937146027112
286.0,,0,25.771486970976813,48.74380489387221,0,0,0,0,43.44887721329626,13.3995766067963
287.0,,0,25.762992225201444,50.3531725524649,0,0,0,0,44.299711816387216,16.265715829214614
288.0,,0,25.747824657097542,52.41667422274943,0,0,0,0,43.50183476602308,14.978722646763615
289.0,,0,25.759319696402198,48.166438531190146,0,0,0,0,43.32522382413349,12.247225001844104
290.0,,0,25.753952702351334,50.37355418346041,0,0,0,0,43.18000024264374,14.367604590837624
291.0,,0,25.77623373207655,52.73194827621966,0,0,0,0,44.03119226288134,15.730727484127534
292.0,,0,25.844230819790063,47.5223612777311,0,0,0,0,44.1101049792232,16.225930760949197
293.0,,0,25.6443704989182,48.07839618973125,0,0,0,0,43.49461812482016,14.718024205111163
294.0,,0,25.762904698405684,49.364590090308745,0,0,0,0,44.50908386270284,18.063557781202107
